userId,movieId,rating,timestamp
305,368,5.0,880575589
201,206,5.0,891030189
286,179,4.0,887313946
160,303,5.0,889069903
395,1006,5.0,879445810
839,314,5.0,879443297
201,635,5.0,891030189
121,617,4.0,880129769
388,688,4.0,891033651
823,154,4.0,879895290
697,227,5.0,879795496
437,202,5.0,882373786
379,808,4.0,889728736
892,241,4.0,880160162
2,563,5.0,889651822
224,169,5.0,888284618
223,493,5.0,884585195
573,88,4.0,879641787
8,77,5.0,878192556
93,289,5.0,879524778
540,488,4.0,875663056
872,661,4.0,879865307
862,550,4.0,880166990
677,61,4.0,875483881
108,495,4.0,875270570
384,9,4.0,875652927
2,332,5.0,877532470
60,98,4.0,884305271
255,43,4.0,879440109
928,263,4.0,888639269
188,218,4.0,888185778
506,252,5.0,883699464
12,492,4.0,876858346
879,185,5.0,886610137
627,463,4.0,885603636
610,151,5.0,891035112
155,10,4.0,880484850
209,294,4.0,881451631
612,604,5.0,874965298
152,734,5.0,889739243
338,499,4.0,883512775
720,344,5.0,880123627
9,61,4.0,887736696
890,12,4.0,884122674
855,45,5.0,876465408
888,1386,4.0,877131685
210,103,4.0,879633745
800,191,4.0,878694983
859,35,4.0,877103757
556,370,4.0,882425762
43,26,4.0,878970427
111,448,5.0,877720118
376,28,4.0,879694198
103,445,5.0,879454952
99,823,4.0,880190399
61,61,4.0,879376773
911,101,4.0,877833924
12,18,5.0,876859413
608,21,5.0,879791819
384,723,5.0,875659266
286,17,4.0,887314417
267,454,4.0,884748229
517,165,4.0,887048686
121,145,4.0,880129421
753,252,4.0,880659235
369,344,4.0,880870206
451,256,4.0,886398543
478,454,5.0,891366571
309,920,4.0,891036423
828,528,4.0,883949200
678,3,5.0,877974857
840,302,5.0,891037917
836,219,4.0,882813877
398,132,4.0,875043948
93,132,4.0,879524491
394,967,5.0,885547268
396,507,4.0,877399745
377,96,5.0,877757858
2,831,4.0,889651549
824,264,4.0,877388040
93,49,4.0,879528496
445,12,4.0,879110436
324,99,4.0,884902317
580,128,5.0,879384094
818,661,4.0,875122814
497,309,4.0,879310792
616,276,4.0,879457394
394,208,5.0,885545235
881,676,5.0,879896756
883,134,5.0,882402518
84,119,4.0,889751711
109,422,5.0,874784497
120,873,5.0,874792118
524,40,4.0,885682635
8,381,4.0,889503159
455,191,4.0,875288503
437,181,4.0,882396928
444,652,5.0,879012431
84,565,5.0,878543541
818,188,5.0,875124495
635,188,5.0,884882664
923,257,5.0,891282840
467,508,4.0,877385381
518,84,4.0,883347975
833,553,4.0,886534617
336,188,5.0,874948252
450,680,5.0,882553112
369,287,4.0,880870206
188,909,4.0,888185947
72,687,5.0,879485475
175,303,5.0,875074200
587,60,4.0,879425432
400,334,5.0,875459237
763,257,4.0,882843786
22,555,5.0,884921033
828,71,5.0,883948141
605,215,5.0,882592815
48,488,5.0,884982881
68,166,4.0,881515239
914,241,5.0,891249109
85,565,4.0,888549412
120,126,5.0,874786517
723,796,4.0,888732609
612,32,4.0,880739654
244,61,5.0,884495590
557,13,5.0,879195081
593,691,5.0,880923989
78,538,4.0,883955702
697,59,4.0,879795467
494,317,4.0,874876486
46,186,5.0,879362233
152,188,4.0,889739586
93,385,4.0,879528459
197,252,5.0,879141989
111,276,4.0,877721071
616,160,5.0,879459505
96,84,4.0,875640214
807,1108,4.0,881185343
892,76,4.0,880158913
73,83,5.0,878870987
273,778,4.0,879455889
824,120,4.0,877382762
72,94,4.0,879468250
391,1005,5.0,882343605
784,60,4.0,875639134
627,486,4.0,885603849
835,309,4.0,883194950
738,316,5.0,881976746
58,49,5.0,884287885
26,49,4.0,886272615
579,91,5.0,875671674
309,1008,4.0,891034592
812,246,4.0,885690790
252,172,4.0,886960055
215,847,5.0,889401456
381,436,4.0,886622066
691,91,4.0,882064283
903,307,5.0,881366878
187,65,4.0,890117902
451,37,4.0,886396460
336,140,4.0,874948105
860,207,4.0,879270313
369,225,5.0,881569749
860,414,4.0,879902059
361,290,5.0,880333239
408,14,5.0,879717549
456,221,4.0,883903715
67,87,5.0,880601905
163,208,5.0,879989217
499,132,4.0,875318331
84,586,4.0,875071541
932,896,4.0,886831820
621,190,4.0,891240520
725,781,5.0,878849433
18,450,4.0,891353051
883,28,4.0,882405808
56,170,4.0,885849447
863,24,4.0,882678194
877,223,5.0,880176984
358,269,5.0,879440941
150,8,4.0,881011807
110,204,4.0,884197068
388,538,4.0,891033651
667,121,5.0,884035686
451,321,5.0,886394373
914,658,4.0,891250525
635,12,5.0,884368314
879,218,5.0,886608682
30,236,5.0,879875893
175,436,5.0,875074266
627,678,4.0,885603849
35,450,4.0,883327639
489,321,4.0,883865042
120,216,5.0,874791123
348,1044,5.0,876690048
663,125,5.0,888522575
19,55,4.0,877886911
483,111,4.0,888632443
132,491,5.0,888906378
68,683,5.0,882140588
447,294,4.0,875560068
708,322,5.0,883713473
401,396,5.0,877655028
605,95,5.0,882669826
89,263,4.0,884238860
192,126,4.0,876965061
663,460,5.0,888520638
419,114,5.0,880859493
789,303,5.0,879444820
192,179,4.0,890881216
81,147,5.0,883601387
18,501,4.0,891352659
814,213,4.0,891035724
738,670,4.0,881976031
738,183,4.0,881974931
821,149,4.0,891033199
781,579,5.0,875104592
804,510,4.0,877625368
688,1315,4.0,880059647
321,1151,5.0,876406576
287,977,4.0,876543930
56,591,4.0,885849470
831,96,4.0,887040159
32,82,5.0,881105701
560,140,5.0,880951708
581,239,4.0,881262256
697,294,5.0,879796718
103,394,5.0,879455197
690,37,5.0,886030557
556,192,4.0,882425630
795,282,4.0,881694286
60,139,4.0,884305019
737,131,5.0,891018303
163,29,5.0,879988298
43,168,4.0,878972614
914,95,4.0,891250472
334,173,4.0,891217082
437,891,5.0,889569016
21,967,4.0,875334807
293,735,5.0,887916385
713,213,4.0,876676334
851,390,4.0,880078090
456,651,5.0,875981429
13,29,4.0,882077836
621,756,4.0,891239492
324,45,5.0,884916484
516,103,4.0,886198864
118,269,5.0,889908694
31,550,4.0,881110138
607,790,5.0,883789424
932,811,4.0,886833098
383,445,5.0,891192778
577,84,4.0,884057692
531,13,5.0,879899861
599,565,4.0,891308791
738,411,4.0,882322862
2,282,4.0,876522114
819,363,4.0,885753595
85,560,5.0,888549622
480,571,5.0,884131738
669,111,4.0,875543281
440,480,4.0,888627137
293,563,5.0,888360412
605,31,4.0,882670228
437,348,4.0,882372178
117,465,4.0,879967432
203,502,4.0,887731391
441,453,4.0,888267386
677,564,4.0,875483381
9,189,4.0,887737193
153,196,4.0,881012184
218,276,4.0,877889724
564,503,4.0,880475094
236,745,5.0,888602842
867,68,4.0,876537457
585,424,4.0,876347196
575,373,4.0,884125773
491,49,4.0,887831419
926,320,5.0,884984009
573,215,5.0,879641698
528,592,4.0,883865929
884,87,4.0,881378219
667,71,4.0,884035774
203,356,4.0,890059441
580,389,4.0,879384471
9,650,4.0,887736843
345,201,5.0,891303357
67,26,4.0,880604252
886,13,4.0,887158359
734,307,4.0,889134483
467,229,4.0,877385531
738,61,4.0,881975005
399,305,5.0,881108170
518,925,5.0,883347023
574,1212,4.0,882608698
341,1004,4.0,879481495
923,43,4.0,891282985
417,219,5.0,882386006
784,1344,5.0,875915965
879,71,5.0,886607710
388,58,5.0,891031723
459,69,4.0,887927152
647,487,5.0,875147873
753,344,4.0,880659583
450,561,4.0,882549180
928,863,5.0,888639929
112,35,4.0,879138712
689,121,4.0,879848396
120,390,4.0,874786657
725,43,5.0,878847328
398,131,5.0,875042569
746,62,4.0,885424099
881,215,4.0,880416008
404,1231,4.0,878879350
437,151,5.0,882377590
426,460,4.0,881001888
723,397,5.0,888734113
91,488,5.0,879455143
6,387,4.0,891286958
365,12,5.0,880524541
215,418,5.0,889402340
31,538,5.0,881108093
770,61,5.0,885155572
880,408,4.0,874828864
123,67,4.0,888639815
197,878,4.0,878019299
482,741,5.0,879541475
64,3,4.0,886122577
61,110,4.0,879376671
36,337,4.0,883697404
459,88,4.0,887915188
614,216,4.0,879529916
83,1088,4.0,882165269
593,803,4.0,878142865
67,42,5.0,880602334
456,117,5.0,875982771
824,128,4.0,877381147
46,8,5.0,879362286
757,355,4.0,876243795
246,162,5.0,881547854
828,45,4.0,883948571
68,159,5.0,882399420
31,362,5.0,881105972
95,331,4.0,877818915
725,105,4.0,878847461
394,13,4.0,885544798
45,382,5.0,879198547
825,390,4.0,887064014
782,501,5.0,888556698
2,2,4.0,879781125
160,91,4.0,889069741
907,777,5.0,879196283
643,87,5.0,883539079
748,78,4.0,884970491
134,260,4.0,890168505
355,364,4.0,877100061
738,208,4.0,881975853
246,676,4.0,881547788
655,315,4.0,876035466
852,259,4.0,881274504
689,309,4.0,879848645
599,308,5.0,891307404
571,308,4.0,891282808
578,662,4.0,879439196
526,17,5.0,879617613
717,90,5.0,880310426
454,210,5.0,882912316
69,801,4.0,886323779
871,511,5.0,879825613
135,111,4.0,889178986
872,64,5.0,879862327
8,665,5.0,878052375
789,65,5.0,879440600
690,417,4.0,876185812
228,550,5.0,879543768
453,115,5.0,881373949
809,120,4.0,883149860
848,897,4.0,889289277
770,13,5.0,885156375
132,37,4.0,888906288
106,186,4.0,881288299
672,361,4.0,881177430
164,958,5.0,875385306
627,1261,5.0,885607028
728,57,5.0,879454522
844,26,4.0,879304196
93,483,4.0,879524244
435,430,4.0,878854481
565,43,4.0,879975474
68,441,4.0,882399528
500,555,5.0,883767361
324,149,4.0,884993464
908,321,4.0,886759657
572,326,4.0,890023879
697,806,4.0,879795691
928,63,5.0,888638920
32,212,5.0,881105657
132,420,4.0,888906781
877,167,5.0,880181138
828,25,4.0,883948908
642,328,4.0,878853734
867,539,5.0,879052493
456,60,5.0,875979853
571,369,5.0,891283124
925,215,5.0,876769374
828,426,4.0,883947500
172,49,4.0,883525206
163,68,5.0,879989006
564,564,4.0,880474933
69,99,4.0,886323591
591,565,5.0,880406469
395,690,4.0,879446718
635,1047,4.0,884882192
688,394,5.0,886286491
62,82,4.0,885870231
324,121,4.0,884993047
634,256,5.0,876695714
355,404,4.0,877098979
455,32,4.0,875296868
423,394,5.0,879442785
72,290,4.0,879468547
932,886,4.0,886832183
424,140,4.0,884132027
450,314,4.0,882396989
374,318,4.0,880088229
451,99,4.0,886396192
556,317,5.0,882425701
398,160,4.0,875553509
848,21,4.0,889289327
706,449,4.0,886404322
216,128,5.0,888179602
391,324,5.0,882344434
60,49,4.0,884304570
93,394,5.0,879524900
634,503,4.0,876695217
249,741,5.0,877136535
379,192,5.0,887745759
441,216,4.0,881959698
36,571,4.0,883697482
309,111,4.0,891032466
322,165,4.0,884814359
435,40,4.0,878854383
607,332,4.0,883789386
426,26,5.0,880140051
862,63,4.0,880167695
900,209,5.0,880844016
589,348,5.0,888451492
56,17,5.0,885848802
443,116,4.0,877561800
32,501,4.0,881105657
108,71,5.0,882181728
152,332,5.0,889739415
635,256,4.0,884881563
453,414,4.0,881372015
309,1225,4.0,891034040
683,20,5.0,880695431
557,453,5.0,879196074
462,201,5.0,878354626
289,241,4.0,877196634
384,688,5.0,875745631
55,1186,5.0,878091771
818,114,5.0,875035660
677,361,4.0,875482448
563,28,4.0,879975661
30,251,5.0,879876448
924,78,5.0,884801316
93,331,5.0,879523925
358,526,4.0,879440545
535,27,4.0,891043509
293,985,4.0,887938669
31,141,5.0,881108147
443,194,5.0,877553928
208,126,5.0,886048188
118,53,4.0,889913687
459,716,4.0,887924469
886,120,5.0,887158294
107,8,5.0,880134445
510,80,5.0,884634877
530,222,4.0,886532602
619,166,4.0,891262724
394,32,5.0,885545306
50,107,4.0,881961393
187,90,5.0,890116793
103,202,4.0,879454189
506,191,4.0,883702946
461,317,4.0,879524177
5,34,5.0,874867785
39,66,4.0,879521936
791,73,5.0,891032804
471,495,4.0,879460049
3,264,4.0,884128499
47,236,4.0,877636000
835,57,5.0,883194973
179,168,4.0,879525832
244,390,4.0,884471030
234,346,4.0,885593997
30,54,4.0,879876488
223,531,4.0,884585274
50,555,4.0,882826496
187,13,4.0,890116253
613,303,5.0,880117395
144,1105,4.0,884403993
191,112,4.0,879879720
577,61,4.0,884058898
557,202,4.0,879196075
111,139,5.0,877718755
547,526,4.0,885807261
577,503,4.0,884061806
445,369,4.0,878585826
437,215,5.0,882371415
914,329,4.0,891250392
434,172,5.0,879958444
483,855,4.0,888637503
424,332,4.0,884132588
426,111,4.0,881002323
798,61,5.0,882387870
24,682,4.0,879572600
65,504,5.0,880037334
450,94,4.0,882397829
88,536,5.0,877019882
373,72,4.0,886441083
18,754,5.0,891352261
447,13,4.0,875263330
395,77,4.0,879445771
738,872,4.0,882053834
218,264,4.0,877888007
705,495,4.0,883348712
729,151,5.0,876953340
896,114,4.0,879722694
436,195,4.0,889679715
459,204,4.0,887925751
73,754,4.0,878956263
35,842,4.0,883326652
60,768,4.0,884504973
476,329,4.0,885356112
244,212,4.0,884495890
402,778,5.0,879969484
757,120,5.0,876244991
62,70,4.0,885873653
608,213,5.0,879793223
413,151,4.0,879439865
862,64,4.0,880242848
618,128,5.0,884980585
42,426,4.0,878183110
852,269,4.0,881274630
68,377,5.0,882139686
779,28,4.0,875501734
725,200,5.0,878847171
547,483,4.0,885808824
593,585,5.0,889137188
134,244,5.0,886434087
875,277,5.0,887761460
523,399,4.0,882359813
270,279,4.0,879809943
723,204,4.0,888639014
735,131,4.0,888445279
833,366,5.0,884205151
52,453,4.0,891383687
359,315,4.0,880434204
179,196,4.0,879525799
13,611,5.0,882075110
718,419,5.0,881335528
196,526,4.0,880577961
358,94,5.0,879441286
373,58,5.0,886439561
447,172,4.0,876298932
379,410,5.0,889554297
33,448,4.0,884140488
69,7,4.0,886323563
102,320,4.0,874954353
455,71,4.0,875291902
697,963,4.0,879794892
254,404,4.0,885941156
374,143,4.0,879991196
770,207,4.0,885155209
828,262,5.0,883946938
48,1235,4.0,875659924
593,554,4.0,880925074
515,1018,5.0,886364769
867,127,4.0,876539260
361,134,5.0,889665232
18,188,4.0,891352778
486,207,4.0,891294896
680,283,4.0,883427479
73,747,5.0,878955474
147,228,5.0,875246759
35,251,4.0,883326838
427,1176,5.0,887770668
828,842,5.0,883948048
22,26,4.0,884921033
202,13,4.0,884207611
836,470,4.0,882814063
39,303,5.0,879522819
371,63,4.0,886480447
399,95,4.0,881107750
917,71,4.0,891191600
120,90,4.0,874786467
396,191,5.0,877399301
4,439,4.0,879270644
411,78,5.0,890346317
638,332,5.0,891372233
93,31,4.0,879524878
708,13,5.0,883710152
605,61,4.0,882592559
855,279,4.0,876464967
862,83,4.0,880166872
55,59,4.0,878090499
85,131,4.0,888549622
471,29,5.0,879461207
727,453,5.0,886187414
456,443,5.0,875978059
60,555,4.0,884305150
560,192,5.0,880951765
541,110,4.0,879948460
729,390,5.0,876953340
483,859,4.0,888637643
21,713,5.0,875334519
387,28,5.0,889428642
83,564,5.0,882164893
932,103,4.0,886833795
835,95,4.0,883195301
118,235,5.0,889909446
382,504,5.0,881058101
5,253,4.0,875086958
471,63,4.0,879460959
605,516,5.0,882671574
874,35,5.0,876031869
527,613,4.0,877807873
73,16,4.0,878955188
799,290,4.0,875668888
63,128,4.0,878340824
204,501,4.0,883453617
118,446,4.0,889909515
13,314,4.0,882078008
506,364,4.0,883700743
601,410,5.0,891224840
719,332,4.0,884315246
172,55,4.0,883524249
383,294,5.0,891192748
777,819,5.0,879634096
494,386,4.0,874876486
639,480,4.0,887772871
697,255,4.0,879795867
147,542,4.0,875244792
25,355,4.0,885678840
119,214,4.0,882145400
73,741,5.0,878870846
317,61,4.0,884989913
148,212,5.0,889655858
40,338,4.0,882824671
93,182,4.0,879542723
9,628,4.0,887738933
49,309,4.0,879375414
426,307,5.0,881001946
884,307,4.0,881380539
23,346,4.0,879741340
760,219,5.0,891310038
489,199,4.0,883874557
684,38,4.0,886367644
744,135,4.0,878915692
232,161,4.0,876533946
33,302,4.0,884114471
582,1027,4.0,880951174
859,459,5.0,877104913
363,480,4.0,891295989
121,140,4.0,880129595
848,807,4.0,889289157
680,641,4.0,883427737
394,179,5.0,885545306
71,480,4.0,883370924
131,179,4.0,888105419
15,306,4.0,880475757
568,301,4.0,885774171
491,166,5.0,887832531
697,409,4.0,879796278
724,169,4.0,886825227
176,361,4.0,879434689
768,9,4.0,890079166
395,345,4.0,879445562
470,132,5.0,891208651
580,72,4.0,879384404
650,263,4.0,889493869
571,269,4.0,891284016
885,262,5.0,891218059
590,29,4.0,891031116
688,26,4.0,880059810
246,646,4.0,881548030
789,815,4.0,879442591
919,480,4.0,891349471
359,13,4.0,880394929
894,260,4.0,891031226
848,480,4.0,889288910
553,119,4.0,891037252
924,165,4.0,884801316
266,555,5.0,878739699
130,426,4.0,891299148
872,236,5.0,879861739
78,143,4.0,883954970
3,115,5.0,884128788
96,680,4.0,883433734
394,596,4.0,885545401
384,361,4.0,875717779
417,101,4.0,882384821
675,90,4.0,882621940
906,185,4.0,887123464
585,95,5.0,876348736
437,495,5.0,882377653
195,213,4.0,879441307
15,178,4.0,880475371
573,126,5.0,879643079
655,60,4.0,886841714
117,264,4.0,879967136
890,103,4.0,884120149
450,176,5.0,882548467
32,598,5.0,881104147
325,151,4.0,881653830
271,0,4.0,890687066
183,35,4.0,888066133
690,1054,5.0,879995753
530,448,5.0,886532571
571,803,5.0,891282808
778,596,4.0,880868838
48,40,4.0,875249259
697,114,5.0,879793293
67,279,4.0,880606243
187,612,5.0,890118372
42,549,5.0,878184545
29,650,5.0,888204465
933,128,4.0,884220094
34,131,4.0,879024232
202,426,5.0,884208061
745,260,4.0,879451466
108,63,4.0,882181728
930,115,5.0,879380862
708,538,4.0,883710948
688,101,4.0,886286004
472,506,4.0,891194864
374,432,4.0,880087544
382,236,4.0,880888452
404,221,5.0,876697524
167,132,4.0,884150202
600,55,4.0,879448547
510,483,4.0,884637409
5,42,4.0,874805668
9,28,4.0,887739095
877,211,5.0,880176926
649,219,4.0,891332223
72,319,4.0,879467131
29,503,4.0,888206362
50,128,5.0,881955018
45,392,5.0,879197603
692,83,4.0,877325236
503,241,4.0,888579920
505,207,4.0,885063273
627,373,4.0,885604163
486,691,4.0,891295023
789,222,5.0,879442377
901,83,4.0,875288934
459,192,5.0,887924027
365,754,5.0,887437190
688,321,4.0,880059647
465,499,5.0,889398260
789,85,5.0,879441727
689,533,4.0,879847946
248,54,4.0,879821003
891,46,5.0,879735641
21,109,5.0,888177040
556,63,5.0,882427155
394,14,5.0,885544698
531,28,4.0,879898644
673,264,4.0,879546497
334,1179,5.0,891217547
12,127,5.0,876861878
192,18,4.0,890881485
166,656,4.0,891034835
471,448,4.0,879461432
590,114,4.0,891031203
627,730,5.0,886569942
526,111,5.0,879617931
395,319,4.0,882480836
708,727,4.0,883710717
667,387,5.0,884037004
191,482,4.0,879880076
245,78,5.0,885775536
728,135,4.0,879454930
929,215,4.0,879438062
396,199,4.0,877399746
73,92,4.0,878870749
336,324,4.0,874948139
724,150,5.0,886825529
52,271,4.0,891383752
262,191,4.0,879960826
59,290,5.0,886988937
865,840,5.0,880870854
309,179,5.0,891032659
72,118,4.0,879467131
663,105,4.0,888521413
19,854,5.0,877892160
806,1002,5.0,878438379
72,784,4.0,879485204
295,1051,4.0,879538080
313,314,5.0,879438570
337,312,5.0,880353525
287,85,4.0,876546267
9,273,5.0,887739757
616,550,4.0,879459053
397,29,5.0,883764378
129,463,5.0,877128388
726,121,4.0,885075211
459,458,5.0,887925751
182,422,5.0,888551922
102,83,5.0,874954497
514,37,4.0,886813104
137,132,4.0,881433719
302,167,4.0,879303831
798,453,4.0,882388381
268,0,5.0,879875025
365,658,4.0,882563797
914,628,5.0,891249196
547,68,4.0,885807713
517,505,4.0,887049214
244,499,4.0,884470115
635,754,5.0,884881679
928,506,5.0,888639789
935,229,5.0,891036463
93,598,5.0,879524491
82,429,5.0,876251895
859,82,4.0,877104987
858,109,5.0,888192315
35,215,4.0,883326566
161,126,4.0,891272016
235,480,5.0,889214193
807,215,5.0,880755418
734,131,4.0,889132775
757,564,4.0,876245880
894,408,5.0,891031730
683,434,4.0,887503290
175,276,4.0,875072459
73,330,4.0,878955598
148,380,4.0,889655232
64,931,5.0,886122099
383,72,4.0,891193181
526,321,4.0,879617779
191,33,4.0,879879941
72,868,4.0,879466421
725,355,4.0,878848764
201,47,5.0,891030189
456,93,4.0,875981829
831,387,4.0,887042377
82,28,5.0,874953621
894,199,4.0,891033048
936,283,4.0,880261450
704,145,5.0,879360583
605,179,5.0,882669468
385,167,4.0,885349790
487,101,4.0,885598854
835,91,4.0,883195192
29,71,4.0,888204757
751,714,4.0,889028363
663,37,4.0,888523581
864,421,4.0,884493279
31,41,4.0,881108684
478,172,5.0,891366571
474,454,4.0,883441026
806,126,5.0,878438298
93,612,4.0,879542492
68,422,4.0,882141617
34,404,4.0,879024232
635,13,4.0,884368313
